name,address,rating,open_close,price,gps,image_src,comments,url,tags
Sâm Bổ Lượng,"5, Ngô Gia Tự, Quận Ninh Kiều, Cần Thơ",7.0,07:00 - 22:00,15.000đ - 28.000đ,"10.0353950000000, 105.7886140000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgbnfm2jmjdb4@resize_ss576x330,"Hôm nay có dịp đi ngang đây vào buổi trưa nắng nóng. Ghé vào quán làm một ly sâm bổ lượng cảm giác thật tuyệt. Đặc biệt sâm bổ lượng thay vì có táo tàu nhưng đây sẽ là đậu. Thơm thơm béo béo ngọt thanh bùi bùi.. Đi Coop về, thèm thèm cá chiên nên sẵn tiện ghé ăn thử sau 5,6 năm coi chất lượng có giảm sút không...
Quán này số 5 Ngô Gia Tự, đối diện Ngân Hàng Nhà Nước sát hotel Kim Thơ ngay bến Ninh Kiều, quán nhỏ, không bảng hiệu, ngồi ngoài trời rất mát, nhớ ngày xưa dẫn bồ nhí đi ăn hoài, đông vui lắm, ì xèo toàn thanh niên không ah, giờ ế quá, người bán không còn là mấy cô, mấy dì ngày xưa nữa mà là 1 anh sồn sồn.
Nước uống có sâm bổ lượng, nhãn nhục, đá đậu, mủ gòn.. dòm thì vẫn là cái tủ năm xưa nhưng đồ ăn bày trí không còn bắt mắt nữa. Và đúng như vậy, kêu ly mủ gòn, uống dở ẹt luôn, ngày xưa sâm bổ lượng ở đây rất ngon, đủ thứ đồ ăn hết. 15k/ly mủ gòn
Kêu dĩa cá viên, bò viên thập cẩm, ăn dở òm òm như mấy xe đẩy ngoài đường ý, 75k, hết hồn. Dĩa này ở Cần Thơ thường 45 - 50k là cùng, chất lượng kém quá mà... Bye bye luôn 1 tiệm chất lượng đã down quá nhiều. Buồn cho một kỉ niệm ngày nào.",https://www.foody.vn/can-tho/sam-bo-luong,"Café, Dessert, Sâm bổ lượng"
Há Cảo - Chợ Đêm Ninh Kiều,"Trần Phú, Quận Ninh Kiều, Cần Thơ",7.2,15:00 - 21:00,10.000đ - 20.000đ,"10.0516350000000, 105.7894650000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdaap9g1knt08@resize_ss576x330,"há cảo mình thích món này lâu lắm rồi lục lọi cả cái cần thơ mới ra chỗ bán ngon chú bán nhiệt tình giá rẻ ăn kèm với nước tương pha chế và tương ớt nhưng nước tương khong thấm vì bánh đã hấp rồi nhân thịt rất vừa ăn rất nhiều người chen lại mua chỗ này mua xong chú còn nói 7h chú đẩy xe ra bán lần sau lại ung hộ. Chỗ này mình ăn được 2lần rồi, ứng ý bánh bao kim sa, vì vừa miệng. Há cảo tôm cũng ngon. Tuy nhiên, há cảo thịt rất dỡ, đã thử 2 lần và vô cùng thất vọng vì thịt xắt to, khô và vị nhạt.
Bù lại bánh bao kim sa vỏ xốp mềm, nhân sánh mịn, ngọt béo. Ăn ghiền 
Nước tương chấm là nước tương làm, có hành phi, rau mùi ( mình không ăn được rau mùi ) 
Mỗi phần là 15k riêng bánh bao là 25k/ 3 cái.
Quán có ship nhưng tùy bữa bữa nào mưa gió có khi không ship nha.. Thật tiếc khi lo ăn mà quên chụp ảnh lại :((((
Há cảo 3k/viên to. Bên ngoài là lớp vỏ mịn mềm mềm dai dai, hơi lạt. Bên trong là nhân với khá nhiều thịt, tôm. Ướp cũng vừa ăn. Nước tương ăn kèm rất ngon và hợp với món. Tổng thể là ăn khá ok. Mình không sành há cảo nên không dám đánh giá ^^ chỉ nhận xét theo khẩu vị thôi nhe
Chú bán há cảo rất thân thiện nhiệt tình, còn dặn dò mình muốn ăn nữa thì 17h mỗi ngày chú đẩy xe ra đây bán.. Một hộp 20k mà 3 người ăn mãi mới hết :)). Làm nhanh nhưng ăn ko ngon lắm.",https://www.foody.vn/can-tho/ha-cao-cho-dem-ninh-kieu,"Vỉa hè, Ăn vặt"
Tân Thành - Quán Cơm,"110/3 Trần Phú, Quận Ninh Kiều, Cần Thơ",8.6,07:00 - 21:00,20.000đ - 30.000đ,"10.0483880000000, 105.7837880000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9a1r0tp1w9dc@resize_ss576x330,"Ra Cần Thơ đi công tác nghe bảo rằng quán đã có cả chục năm rồi, công nhận cô chủ nhiệt tình với khách. Các món ăn khá ngon miệng mà giá cả cũng bình dân nữa. Thực đơn thì nhiều vô kể, đầy đủ các món chi bạn lựa chọn. Quán còn bán một số loại khô và bánh kẹo khá ngon để làm quà về gia đình. Ngay chợ nên phía trước có bãi đậu xe ô tô rộng rãi nữa. Tuy nhiên quán hơi nhỏ, không gian chật và hơi nóng. Nhưng dù sao chất lượng và giá cả khá ổn.",https://www.foody.vn/can-tho/tan-thanh-quan-com,"Cơm, Quán ăn"
Tiệm Bánh Rùa Béo - Shop Online,"Hẻm 22/21/23 Đường Trần Hoàng Na Cũ, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",1.0,09:00 - 21:00,50.000đ - 70.000đ,"10.0133304000000, 105.7644000000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwduo98t755lef@resize_ss576x330,"Chuyện là mình nghe review thì mọi người nói món này hót hòn họt luôn đó . Mình tìm được quán này nhìn trên hình có vẻ khá hấp dẫn nhưng rất là ngấy . Vỏ bánh bị mềm , ăn rất ngán . Chỉ cần ăn khoảng 2 miếng đã muốn bỏ đi . Nước sốt bánh ăn khong ngon . Giá thành không đến nỗi nhưng về chất lượng thì không được bằng những quán khác đâu . Một điểm trừ nữa là quán để giá trên now mắc hơn nhiều so với thực tế 🤷🏻‍♀️🤷🏻‍♀️",https://www.foody.vn/can-tho/tiem-banh-rua-beo-shop-online,"Shop online, Tiệm bánh"
Bún Riêu Cua & Bún Xào,"1 Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ",8.2,06:00 - 10:00,15.000đ - 20.000đ,"10.0554436721953, 105.7780187577009",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh9o3dvgus9f0@resize_ss576x330,"Quán nằm ở đường Cồn Khương, chạy qua cầu và nằm bên tay trái. Vì gần nhà, nên mình cũng thường ăn chỗ này. Quán có bán bún riêu và bún xào. Bún riêu cua, nước súp được nấu chung với tôm khô nên rất đậm đà. Vì bán tại nhà nên không tốn chi phí mặt bằng, quán bán thức ăn cũng nhiều và giá cả hợp lí, được khoảng năm miếng thịt và một miếng chả tương đối dày và một cục huyết. Một tô chỉ 15k, và mình thấy cũng khá là hợp lí. Tuy chỉ là bán ngoài sân nhà, nhưng rất sạch sẽ, khách ăn xong là dọn sạch hết, sắp xếp lại các hủ gia vị rất gọn gàng nên cũng góp phần tạo cảm giác ngon miệng. Sẽ tiếp tục ủng hộ, và thử món bún xào.. Lần đầu tiên ăn bún riêu ở chỗ này vì gần nhà bạn, 2 đứa hẹn ra đây ăn cho tiện. Quán bán dưới chân cầu Cồn Khương, buổi sáng khá đông khách. Có 2 món là bún xào và bún riêu. Bún riêu nêm nếm vừa ăn, có tôm khô nữa nên nước dùng rất ngon, giá 15k là quá rẻ luôn vì đồ ăn tương đối nhiều, chủ quán cũng phục vụ rất vui vẻ. Không gian ngoài trời nên thoáng mát, bàn ghế, chén đũa sạch sẽ. Lâu rồi mới tìm được quán bán bún riêu ngon và rẻ ^^. Chỗ này là chỗ gần nhà mình, thỉnh thoảng cũng ghé đây để ăn sáng.
Vị trí: quán nằm dưới dốc cầu Cồn Khương, từ cầu Cồn Khương chạy xuống nhìn bên tay trái là thấy quán ngay à.
Không gian: quán đặt bàn ở khu đất trống nên rất rộng rãi, thoáng mát.
Chất lượng: như hình là 1 tô bún riêu và 1 tô mì riêu của quán, đồ ăn nhiều, nước dùng được nêm nếm vị ngon ngọt khá vừa ăn.
Giá cả: tô như hình chỉ có giá 15k mà thôi,
Nếu có dịp các bạn ghé để ủng hộ chị nhe.",https://www.foody.vn/can-tho/bun-rieu-cua-bun-xao,"Bún, Bún riêu, Cua, Quán ăn, Xào"
Việt Hoa - Cơm Gà,"17 Đề Thám, P. Tân An, Quận Ninh Kiều, Cần Thơ",1.0,08:00 - 21:00,20.000đ - 90.000đ,"10.0335960000000, 105.7829810000000",https://down-vn.img.susercontent.com/vn-11134513-7ras8-mbkj3peejldg96@resize_ss576x330,"45k đĩa cải xào có xíu,*** cơm cũng tẹo thịt, thấy giọng bắc nên chém đây mà, ace tránh nhà này ra!",https://www.foody.vn/can-tho/viet-hoa-com-ga,"Cơm, Cơm gà, Gà, Quán ăn"
Bánh Ướt Nóng - Cách Mạng Tháng 8,"69/2 Cách Mạng Tháng 8, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",8.0,07:00 - 18:00,17.000đ - 20.000đ,"10.0498910000000, 105.7753760000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9e5caq0ct569@resize_ss576x330,"Chiều nay đói bụng thèm bánh ướt quá mình lên đặt trên Now, phân vân giữa nhiều sự lựa chọn nên mình vào xem đánh giá để chọn quán, đặt niềm tin của chiếc bụng đói vào quán này, và kết quả là bánh ướt thật sự ngon hết sức luôn. Có chả chiên nữa nè, thường các quán khác không có chả! Giá lại phải chăng. Mình sẽ ủng hộ nhiều nữa!. Buổi trưa muốn ăn bánh ướt, bánh cuốn nóng thì chỉ nghĩ ngay đến quán này, nhưng hôm đó mình đến lúc 3h mà quán đã hết bánh cuốn nóng rồi chỉ còn mỗi bánh ướt thôi. Quán lúc trước ở bên lộ mà sau này mới dời đối diện, nên có không gian có vẻ rộng rãi được nhiều bàn hơn, quán mở bán từ 1h30 chiều đến khi hết bánh thì thôi.
Mình gọi 1 phần bánh ướt, quán có 1 chú lớn tuổi và 2 cô bán phụ nhưng rất nhanh tay, mình vừa gọi chưa được 2p là đã có ăn rồi, bánh ướt thì mình thấy bình thường, nhưng các loại chả ở đây ngon lắm, nhất là chả chiên, chả lụa cũng dày, nem nướng ăn tạm, nem chua cũng bình thường hà, nước mắm vừa ăn mà rau giá là được luộc sơ hay hấp sơ rồi mới đem cho khách.
1 phần bánh vầy là 20k, bánh thêm 5k. Mua về hay ăn tại chỗ đều có giá giống nhau. 
Chú tuy lớn tuổi nhưng được cái hiền, khi thối tiền cho mình lỡ làm rớt mình định lụm lên lấy tờ đó nhưng chú lại lấy tờ khác đưa cho mình ^^. Trưa hôm kia quá đói mà đến tận 2 3h chiều rồi mình chưa ăn trưa nữa nên thành ra mình lên đặt đồ ăn ở trên Now luôn, lúc đầu cũng suy nghĩ xem có quán nào bán bánh ướt với bánh cuốn ngon ngon mà rẻ thì mới chợt nhớ ra có quán này. Quán mở bán từ 1h chiều nên cũng tiện, mình order 3 hộp, 1 hộp bánh ướt, 1 hộp bánh cuốn và 1 hộp thập cẩm, với lại mình còn order thêm 1 hộp bánh không chả nữa. Mình thấy đặt xong thì cũng nhanh lắm là có ăn rồi. 
Theo mình thì bánh cuốn với bánh ướt đều ngon, nhất là bánh cuốn thì có thịt bằm kèm theo bên trong nữa, mà 1 hộp bánh như vầy ngoài rau giá ra còn có chả lụa, chả chiên, nem chua, với thịt nướng. Trong đó mình thấy thịt nướng là bình thường nhất, còn nem chua thì lạ nhất, đó giờ chỉ có ở quán này mình mới ăn được nem chua, dạng nem chua dài chứ không phải vuông, nem chua cũng ngon chứ không như vị nem chua bình thường ngoài quán khác.
Chả chiên ở đây là ok nhất, mà miếng chả lụa thì mình thấy không dày như hồi đó nữa ^^",https://www.foody.vn/can-tho/banh-uot-nong-cach-mang-thang-8,"Vỉa hè, Ăn vặt"
Takoyaki - 3 Tháng 2,"107/2 Đường 3 Tháng 2, Quận Ninh Kiều, Cần Thơ",6.9,08:00 - 22:00,10.000đ - 30.000đ,"10.0168100168576, 105.7610732316970",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwc91p8o6zmj74@resize_ss576x330,"Toàn ăn takoyaki không hà, nay đổi vị ăn pizza xem sao.
Mua thử size nhỏ thôi có mình ênh à ăn bự không hết
Đế bánh mỏng, phô mai không ngấy, đồ ăn cũng ngon: xúc xích, bắp mỹ, lạp xưởng, mực, tôm, ớt chuông(cái mùi này mình ghét nhất đây huhu) và cuối cùng là khóm rjm
Phần này là 35k ship thêm 5k nữa. Nhanh chóng và vui vẻ nè.
Ăn cũng ngon lắm chứ, thịt tôm cũng tươi và to, mình ênh ăn no nóc luôn. Lần sau chắc dặn không để ớt chuông chứ không thôi ăn mất ngon.. Bánh bạch tuộc ở đây cũng rất ngon. 6k/ 1 viên có cả đầu mực to nhưng loại 5k/ 1 viên thì chỉ có 1 miếng mực nhỏ. Bắp xào vị cũng khá ổn nhưng bắp hơi cứng. Còn bánh trứng cút tuy vị ngon nhưng cho nước mắm ăn không ngon lắm. Mình nghĩ bánh trứng cút không nên ăn với nước mắm. Giá cả cũng ổn không quá cao. Quán bán mang về không có chỗ ăn tại chỗ. Nhân viên cũng khá nhiệt tình.. Vị trí hơi khó tìm xíu ở đường 3/2 Cơ mà hôm nay dảo dảo kiếm đồ ăn thôi. Về giá cả cũng 25k 1 phần takoyaki 5 viên Chất luợng bột nhiều, ít lá, không thấy rong biển, ăn bị ngán, có 5 viên mà ngán quá chời. Thấy tệ sao đâu á. Phục vụ thì nhiệt tình mà vị này chắc không lâu dài",https://www.foody.vn/can-tho/takoyaki-3-thang-2,"Món nhật, Vỉa hè, Ăn vặt"
Dê Đệ Nhất,"108 Võ Văn Kiệt, P. An Hòa, Quận Ninh Kiều, Cần Thơ",7.9,10:00 - 23:30,15.000đ - 500.000đ,"10.0463922000000, 105.7604386000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwagmaybscm333@resize_ss576x330,"Mình cũng ăn thịt dê nhiều nhưng lần đầu tiên ăn ở Dê Đệ Nhất, mấy lần mình ghé mà quán toàn hết bàn. Mình khai vị bằng món tiết canh hấp, bạn nào muốn ăn tiết canh mà sợ không an toàn thì cứ việc ghé quán ăn món này nhé, vẫn giữ nguyên được mùi vị của tiết canh nhưng lại rất an toàn. Tiếp theo thì mình kêu đùi dê nướng, mà đồ nướng thì trên 1kg quán mới bán, có cái dê nhỏ, rất tươi, ăn giòn giòn, mềm mềm không dai như những quán mình từng ăn. Cuối cùng mình kêu nồi lẩu dê thập cẩm 200 nghìn cũng khá ngon, nước lẩu vừa ăn, thịt mềm. Tổng cộng gia đình mình ăn khoảng 1 triệu mà ăn no căng cả bụng. À mà phục vụ cũng nhanh nhẹn, quán sạch sẽ.. Quán Dê đệ nhất hiện giờ có 2 chi nhánh, 1 là ở đường Võ Văn Kiệt, 2 là đường Trần Văn Hoài nhưng mình thích bên Võ Văn Kiệt hơn vì cảm nhận được các bạn bên này phục vụ chu đáo và quý khách hơn. Không gian quán rộng rãi, thoáng mát, chiều tối hôm nào cũng rất đông khách, mình đi 2 người thôi nhưng các bạn vẫn niềm nở, phục vụ chu đáo. Mình gọi cái lẩu dê, dê nhiều mà mềm lắm, làm sạch không bị hôi, nước lẩu nêm ngon ơi là ngon, 2 đứa ăn xong lăn về luôn.. Đường Võ Văn Kiệt nổi tiếng với khá nhiều quán dê, và Dê đệ nhất nằm trong số đó. Không gian quán rộng lớn, thoáng mát. Các món về dê vô cùng đa dạng, để khách xem và chọn món cũng khá mất thời gian đấy nhé. Cùng với sự đa dạng trên thì hương vị các món dê không chê vào đâu được, ăn là ghiền muốn ăn mãi. Nhân viên phục vụ khá nhanh, lịch sự. Nhóm mình vô là nhóm khai trương buổi sáng của quán, nên quán mạnh dạn chiêu đãi một dĩa trái cây luôn khiến ai cũng thích thú.. Quán phục vụ tốt, đồ ăn ngon chất lượng, giá cả hợp lý",https://www.foody.vn/can-tho/de-de-nhat,Quán ăn
Những Chàng Trai - Cháo Ếch Singapore,"19/1 Hẻm 51, P. An Khánh, Quận Ninh Kiều, Cần Thơ",3.8,13:00 - 23:00,42.000đ - 55.000đ,"10.0280600000000, 105.7632880000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgfz42b3y6x76@resize_ss576x330,"Ngon !!! Mùa lạnh ăn ấm lắm luôn.. Lũ giang hồ ra bán cháo ếch.Mọi người cẩn thận.Giao sai đồ ăn có mùi lạ.Gọi tới hỏi thì chối chửi bới còn hẹn ra chém nhau.Dẹp tiệm đi. Đặt hàng trên Shopee App lúc 16h, giao hàng lúc 16h25
Cháo ếch phần 1 con 42k: mình yêu cầu không cay nhưng thấy vẫn cay.",https://www.foody.vn/can-tho/nhung-chang-trai-chao-ech-singapore,"Cháo, Quán ăn, Singapore, Ếch"
Cơm Chay Thuận Duyên,"270 Nguyễn Văn Linh, Quận Ninh Kiều, Cần Thơ",8.1,09:00 - 20:00,15.000đ - 20.000đ,"10.0189320000000, 105.7697040000000",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgu1vodsh5ld9@resize_ss576x330,"Lần này đi ăn quyết tâm chụp mấy món ăn ở đây mà cũng chưa chụp hết được, vì lại sớm quá có mấy món chưa dọn ra. Quán có vẻ như theo tiêu chí ""mỗi ngày một món mới"", lần nào cũng khiến mình cảm thấy thích thú, những người ăn chay trường cũng khỏi sợ ngán. Tuy là nói món nào cũng ngon nhưng mỗi người sẽ có vài món yêu thích riêng, lần nào cũng phải ăn, như mình thì thích mấy món xào, khổ qua dồn thịt hầm,.. Mấy ngày ăn chay thì đây là địa điểm hấp dẫn đó. Quán cơm chay mới mở nằm trên đường nguyễn văn linh, đoạn gần cầu hưng lợi. Thấy quán mới nên mình với đứa bạn đến check in luôn. Không gian rộng rãi, thoáng mát, khá sạch sẽ. Lần đến đó 2 đứa kêu cái lẩu mà đợi nước lẩu sôi lâu quá, lại đang đói nên kêu thêm 1 phần bò lá lốt chay (không nhớ rõ tên gì chỉ tạm gọi là bò lá lốt vì bên ngoài là lá lốt ^^), cảm nhận vị vừa ăn, khá ngon. Còn lẩu thì ok, vị ngon mà nhiều lắm đi 2 đứa mà ăn còn dư quá chời, mình nghĩ phải 3 đứa mới ăn hết được. Giá cũng rẻ nữa, phục vụ vui vẻ lịch sự lắm. Lần sau sẽ ghé lại thử món khác. Quán mới khai trương hôm 14.01 âm lịch, nay có khuyến mãi giảm 30% đối với cơm buffet nên đi ăn thử. Lúc vào quán bất ngờ, vắng hoe, chỉ có tụi mình với chủ quán, nghĩ là quán không ngon mới vắng vậy. Lỡ vào rồi nên ăn luôn. Cơm, thức ăn đều là tự chọn, có khoảng 7-10 món gồm mặn, canh, xào. Thức ăn chất lượng lắm, không phải toàn tàu hủ như một số quán, lo gắp thức ăn mà quên mất chụp lại @@. Theo khẩu vị của mình và bạn mình thì thức ăn nêm nếm ngon, vừa miệng, thích nhất món đậu xào và quyết tâm lần sau ăn phải gắp thiệt nhiều món này ^^. Bạn nhân viên dễ thương lắm, thấy ăn ít còn hỏi sao gấp ít vậy, hối thúc kêu gắp thêm hoài luôn.",https://www.foody.vn/can-tho/com-chay-thuan-duyen,"Chay, Cơm, Ăn chay"
